Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC
9/19/1999,48,33,26
9/20/1999,45,32,26
9/21/1999,45,32,26
9/22/1999,46,31,24
9/23/1999,28,24,22
9/24/1999,28,22,20
9/25/1999,33,23,18
9/26/1999,27,18,14
9/27/1999,27,18,14
9/28/1999,34,19,12
9/29/1999,33,23,18
9/30/1999,28,20,16
10/1/1999,28,17,12
10/2/1999,32,21,16
10/3/1999,34,20,14
10/4/1999,32,21,16
10/5/1999,29,23,20
10/6/1999,32,25,22
10/7/1999,27,25,24
10/8/1999,26,22,20
10/9/1999,26,19,16
10/10/1999,21,15,12
10/11/1999,21,17,16
10/12/1999,26,20,18
10/13/1999,29,23,20
10/14/1999,24,18,16
10/15/1999,22,15,12
10/16/1999,23,11,6
10/17/1999,26,14,8
10/18/1999,29,19,14
10/19/1999,32,21,16
10/20/1999,30,18,12
10/21/1999,30,16,10
10/22/1999,31,18,12
10/23/1999,22,17,14
10/24/1999,25,19,16
10/25/1999,22,18,16
10/26/1999,21,15,12
10/27/1999,21,14,10
10/28/1999,23,18,16
10/29/1999,20,17,16
10/30/1999,25,20,18
10/31/1999,22,15,12
11/1/1999,22,11,6
11/2/1999,17,10,6
11/3/1999,20,12,8
11/4/1999,15,9,6
11/5/1999,16,8,4
11/6/1999,28,21,18
11/7/1999,28,21,18
11/8/1999,23,20,18
11/9/1999,23,18,16
11/10/1999,20,17,16
11/11/1999,28,21,18
11/12/1999,22,18,16
11/13/1999,20,16,14
11/14/1999,30,21,16
11/15/1999,24,20,18
11/16/1999,20,17,16
11/17/1999,18,14,12
11/18/1999,20,12,8
11/19/1999,23,20,18
11/20/1999,16,11,8
11/21/1999,14,10,8
11/22/1999,15,12,10
11/23/1999,16,13,12
11/24/1999,20,16,14
11/25/1999,16,12,10
11/26/1999,14,10,8
11/27/1999,13,10,8
11/28/1999,26,17,12
11/29/1999,25,15,10
11/30/1999,18,15,14
12/1/1999,16,13,12
12/2/1999,15,9,6
12/3/1999,13,7,4
12/4/1999,19,9,4
12/5/1999,16,13,12
12/6/1999,16,13,12
12/7/1999,16,11,8
12/8/1999,13,10,8
12/9/1999,15,13,12
12/10/1999,14,11,10
12/11/1999,19,17,16
12/12/1999,15,9,6
12/13/1999,8,5,4
12/14/1999,15,10,8
12/15/1999,21,19,18
12/16/1999,18,14,12
12/17/1999,19,13,10
12/18/1999,16,13,12
12/19/1999,13,10,8
12/20/1999,15,12,10
12/21/1999,12,8,6
12/22/1999,7,5,4
12/23/1999,9,4,2
12/24/1999,6,2,0
12/25/1999,8,1,-2
12/26/1999,4,0,-2
12/27/1999,4,0,-2
12/28/1999,10,3,0
12/29/1999,7,5,4
12/30/1999,10,8,8
12/31/1999,11,6,4
1/1/2000,10,7,6
1/2/2000,11,7,6
1/3/2000,12,6,4
1/4/2000,18,14,12
1/5/2000,11,7,6
1/6/2000,8,4,2
1/7/2000,14,10,8
1/8/2000,13,7,4
1/9/2000,10,6,4
1/10/2000,4,3,2
1/11/2000,5,3,2
1/12/2000,4,1,0
1/13/2000,7,5,4
1/14/2000,11,7,6
1/15/2000,9,5,4
1/16/2000,16,8,4
1/17/2000,15,8,4
1/18/2000,7,1,-2
1/19/2000,9,0,-4
1/20/2000,12,6,4
1/21/2000,16,11,8
1/22/2000,14,9,6
1/23/2000,11,5,2
1/24/2000,16,7,2
1/25/2000,15,11,8
1/26/2000,10,6,4
1/27/2000,12,6,4
1/28/2000,11,1,-4
1/29/2000,17,7,2
1/30/2000,14,10,8
1/31/2000,15,9,6
2/1/2000,16,12,10
2/2/2000,14,10,8
2/3/2000,23,13,8
2/4/2000,21,14,10
2/5/2000,21,10,4
2/6/2000,24,17,14
2/7/2000,20,16,14
2/8/2000,16,13,12
2/9/2000,16,10,6
2/10/2000,12,5,2
2/11/2000,13,7,4
2/12/2000,10,7,6
2/13/2000,12,4,0
2/14/2000,8,5,4
2/15/2000,14,9,6
2/16/2000,12,6,4
2/17/2000,12,4,0
2/18/2000,13,4,0
2/19/2000,19,8,2
2/20/2000,22,14,10
2/21/2000,16,13,12
2/22/2000,17,16,16
4/22/2000,#VALUE!,#VALUE!,24
5/3/2000,23,18,16
5/4/2000,21,16,14
5/5/2000,21,15,12
5/6/2000,24,13,8
5/7/2000,28,17,12
5/8/2000,22,18,16
5/9/2000,20,16,14
5/10/2000,20,14,12
5/11/2000,23,15,12
5/12/2000,24,16,12
5/13/2000,29,20,16
5/14/2000,39,29,24
5/15/2000,37,27,22
5/16/2000,36,25,20
5/17/2000,26,20,18
5/18/2000,30,22,18
5/19/2000,32,26,24
5/20/2000,29,24,22
5/21/2000,35,28,24
5/22/2000,30,23,20
5/23/2000,30,23,20
5/24/2000,32,21,16
5/25/2000,28,17,12
5/26/2000,29,20,16
5/27/2000,30,24,22
5/28/2000,28,21,18
5/29/2000,28,21,18
5/30/2000,21,19,18
5/31/2000,24,20,18
6/9/2000,22,21,20
6/10/2000,26,20,18
6/11/2000,23,18,16
6/12/2000,31,25,22
6/13/2000,33,25,22
6/14/2000,33,29,26
6/15/2000,33,25,22
6/16/2000,40,28,22
6/17/2000,45,29,22
6/18/2000,30,26,24
6/19/2000,32,25,22
6/20/2000,40,27,20
6/21/2000,38,31,28
6/22/2000,36,28,22
6/23/2000,37,26,20
6/24/2000,37,28,24
6/25/2000,46,31,24
6/26/2000,49,36,30
6/27/2000,54,39,32
6/28/2000,55,41,34
6/29/2000,39,29,24
6/30/2000,35,28,24
7/1/2000,33,26,24
7/2/2000,32,25,22
7/3/2000,30,24,22
7/4/2000,34,26,22
7/5/2000,39,28,22
7/6/2000,39,29,24
7/7/2000,44,32,26
7/8/2000,36,28,24
7/9/2000,36,29,26
7/10/2000,39,29,24
7/11/2000,38,28,24
7/12/2000,44,32,26
7/13/2000,39,30,26
7/14/2000,38,30,26
7/15/2000,40,29,24
7/16/2000,48,33,26
7/17/2000,48,33,26
7/18/2000,38,30,26
7/19/2000,43,30,24
7/20/2000,47,33,26
7/21/2000,48,33,26
7/22/2000,32,28,26
7/23/2000,41,32,28
7/24/2000,46,34,28
7/25/2000,40,31,26
7/26/2000,39,30,26
7/27/2000,46,35,30
7/28/2000,42,35,32
7/29/2000,48,37,32
7/30/2000,52,40,34
7/31/2000,46,35,30
8/1/2000,45,36,32
8/2/2000,45,31,24
8/3/2000,45,31,24
8/4/2000,49,35,28
8/5/2000,47,33,26
8/6/2000,39,30,26
8/7/2000,41,32,28
8/8/2000,48,32,24
8/9/2000,38,29,24
8/10/2000,38,30,26
8/11/2000,29,25,24
8/14/2000,#VALUE!,#VALUE!,36
8/22/2000,#VALUE!,#VALUE!,34
8/23/2000,#VALUE!,#VALUE!,28
8/26/2000,#VALUE!,#VALUE!,#VALUE!
8/27/2000,27,25,24
8/31/2000,33,27,24
9/1/2000,33,24,20
9/2/2000,33,24,20
9/3/2000,37,27,22
9/4/2000,35,23,18
9/5/2000,29,21,18
9/6/2000,36,29,26
9/7/2000,28,21,18
9/8/2000,32,26,24
9/9/2000,29,24,22
9/10/2000,29,24,22
9/11/2000,33,24,20
9/12/2000,41,28,22
9/13/2000,43,30,24
9/14/2000,51,38,32
9/15/2000,42,34,30
9/16/2000,39,32,28
9/17/2000,40,32,28
9/18/2000,39,34,32
9/19/2000,40,33,30
9/20/2000,32,26,24
9/21/2000,35,29,26
9/22/2000,33,24,20
9/23/2000,36,22,16
9/24/2000,38,23,16
9/25/2000,39,24,16
9/26/2000,40,24,16
9/27/2000,39,26,20
9/28/2000,32,25,22
9/29/2000,34,29,26
9/30/2000,30,26,24
10/1/2000,26,23,22
10/2/2000,29,21,18
10/3/2000,28,20,16
10/4/2000,27,17,12
10/5/2000,32,21,16
10/6/2000,43,28,20
10/7/2000,40,25,18
10/8/2000,32,24,20
10/9/2000,25,23,22
10/10/2000,25,22,20
10/11/2000,28,21,18
10/12/2000,28,20,16
10/13/2000,26,23,22
10/14/2000,24,17,14
10/15/2000,20,12,8
10/16/2000,25,20,18
10/17/2000,33,25,22
10/18/2000,25,20,18
10/19/2000,22,16,14
10/20/2000,25,19,16
10/21/2000,24,16,12
10/22/2000,24,13,8
10/23/2000,33,17,12
10/24/2000,29,17,12
10/25/2000,23,18,16
10/26/2000,22,19,18
10/27/2000,22,19,18
10/28/2000,23,18,16
10/29/2000,23,18,16
10/30/2000,16,13,12
10/31/2000,20,16,14
11/1/2000,18,11,8
11/2/2000,22,18,16
11/3/2000,24,16,12
11/4/2000,21,16,14
11/5/2000,17,15,14
11/6/2000,18,14,12
11/7/2000,16,11,8
11/8/2000,14,10,8
11/9/2000,14,9,6
11/10/2000,11,6,4
11/11/2000,8,1,-2
11/12/2000,9,4,2
11/13/2000,12,8,6
11/14/2000,12,5,2
11/15/2000,10,2,-2
11/16/2000,9,0,-4
11/17/2000,11,1,-4
11/18/2000,10,2,-2
11/19/2000,11,1,-4
11/20/2000,21,11,6
11/21/2000,17,7,2
11/22/2000,13,3,-2
11/23/2000,12,6,4
11/24/2000,16,12,10
11/25/2000,13,11,10
11/26/2000,17,15,14
11/27/2000,14,9,6
11/28/2000,13,4,0
11/29/2000,16,13,12
11/30/2000,20,16,14
12/1/2000,20,12,8
12/2/2000,17,10,6
12/3/2000,11,6,4
12/4/2000,17,10,6
12/5/2000,15,9,6
12/6/2000,15,9,6
12/7/2000,6,3,2
12/8/2000,7,1,-2
12/9/2000,10,7,6
12/10/2000,5,0,-2
12/11/2000,3,-2,-4
12/12/2000,3,-2,-4
12/13/2000,4,0,-2
12/14/2000,9,0,-4
12/15/2000,9,5,4
12/16/2000,17,7,2
12/17/2000,15,8,4
12/18/2000,9,4,2
12/19/2000,6,3,2
12/20/2000,9,3,0
12/21/2000,15,12,10
12/22/2000,13,10,8
12/23/2000,15,12,10
12/24/2000,15,13,12
12/25/2000,16,12,10
12/26/2000,19,14,12
12/27/2000,16,11,8
12/28/2000,11,6,4
12/29/2000,12,6,4
12/30/2000,19,13,10
12/31/2000,16,11,8
1/1/2001,15,8,4
1/2/2001,20,12,8
1/3/2001,16,12,10
1/4/2001,21,16,14
1/5/2001,19,13,10
1/6/2001,14,9,6
1/7/2001,20,8,2
1/8/2001,17,10,6
1/9/2001,13,5,2
1/10/2001,19,13,10
1/11/2001,16,13,12
1/12/2001,13,10,8
1/13/2001,7,6,6
1/14/2001,9,7,6
1/15/2001,7,1,-2
1/16/2001,3,-2,-4
1/17/2001,5,-1,-4
1/18/2001,11,9,8
1/19/2001,15,9,6
1/20/2001,15,9,6
1/21/2001,13,10,8
1/22/2001,18,7,2
1/23/2001,23,18,16
1/24/2001,16,10,6
1/25/2001,13,3,-2
1/26/2001,15,8,4
1/27/2001,8,1,-2
1/28/2001,8,1,-2
1/29/2001,14,9,6
1/30/2001,13,10,8
1/31/2001,14,10,8
2/1/2001,17,10,6
2/2/2001,16,11,8
2/3/2001,14,9,6
2/4/2001,18,11,8
2/5/2001,13,9,6
2/6/2001,8,3,0
2/7/2001,5,-2,-6
2/8/2001,3,0,-2
2/9/2001,13,7,4
2/10/2001,11,2,-2
2/11/2001,13,5,2
2/12/2001,11,2,-2
2/13/2001,11,2,-2
2/14/2001,10,2,-2
2/15/2001,8,1,-2
2/16/2001,5,0,-2
2/17/2001,14,6,2
2/18/2001,17,10,6
2/19/2001,17,8,4
2/20/2001,19,9,4
2/21/2001,21,14,10
2/22/2001,17,10,6
2/23/2001,13,7,4
2/24/2001,15,9,6
2/25/2001,15,8,4
2/26/2001,13,3,-2
2/27/2001,19,8,2
2/28/2001,16,7,2
3/1/2001,11,6,4
3/2/2001,11,6,4
3/3/2001,11,2,-2
3/4/2001,19,8,2
3/5/2001,24,16,12
3/6/2001,28,16,10
3/7/2001,29,15,8
3/8/2001,18,14,12
3/9/2001,18,13,10
3/10/2001,16,11,8
3/11/2001,17,11,8
3/12/2001,17,15,14
3/13/2001,16,11,8
3/14/2001,16,8,4
3/15/2001,13,10,8
3/16/2001,11,6,4
3/17/2001,17,11,8
3/18/2001,21,16,14
3/19/2001,16,11,8
3/20/2001,20,11,6
3/21/2001,18,10,6
3/22/2001,20,9,4
3/23/2001,24,12,6
3/24/2001,28,17,12
3/25/2001,21,15,12
3/26/2001,16,10,6
3/27/2001,15,9,6
3/28/2001,16,13,12
3/29/2001,16,11,8
3/30/2001,19,14,12
3/31/2001,21,15,12
4/1/2001,15,9,6
4/2/2001,11,6,4
4/3/2001,12,6,4
4/4/2001,63,10,2
4/5/2001,16,12,10
4/6/2001,14,9,6
4/7/2001,16,9,6
4/8/2001,18,11,8
4/9/2001,19,10,6
4/10/2001,11,7,6
4/11/2001,21,11,6
4/12/2001,14,9,6
4/13/2001,16,9,6
4/14/2001,18,9,4
4/15/2001,29,15,8
4/16/2001,30,19,14
4/17/2001,21,16,14
4/18/2001,23,15,12
4/19/2001,22,15,12
4/20/2001,26,17,12
4/21/2001,27,16,10
4/22/2001,20,16,14
4/23/2001,26,19,16
4/24/2001,37,26,20
4/25/2001,38,26,20
4/26/2001,31,22,18
4/27/2001,23,18,16
4/28/2001,19,15,14
4/29/2001,21,16,14
4/30/2001,21,15,12
5/1/2001,21,15,12
5/2/2001,23,14,10
5/3/2001,24,14,10
5/4/2001,25,18,14
5/5/2001,22,15,12
5/6/2001,26,14,8
5/7/2001,34,19,12
5/8/2001,25,19,16
5/9/2001,26,15,10
5/10/2001,28,17,12
5/11/2001,35,22,16
5/12/2001,33,23,18
5/13/2001,30,22,18
5/14/2001,22,19,18
5/15/2001,26,19,16
5/16/2001,26,19,16
5/17/2001,22,15,12
5/18/2001,28,20,16
5/19/2001,27,19,16
5/20/2001,30,19,14
5/21/2001,39,25,18
5/22/2001,48,32,24
5/23/2001,51,35,26
5/24/2001,37,27,22
5/25/2001,46,26,18
5/26/2001,40,29,24
5/27/2001,34,24,20
5/28/2001,24,20,18
5/29/2001,28,18,14
5/30/2001,35,22,16
5/31/2001,48,29,20
6/1/2001,28,21,18
6/2/2001,24,18,16
6/3/2001,25,17,14
6/4/2001,27,18,14
6/5/2001,28,21,18
6/6/2001,32,25,22
6/7/2001,40,28,22
6/8/2001,41,31,26
6/9/2001,29,24,22
6/10/2001,27,20,18
6/11/2001,22,18,16
6/12/2001,25,18,14
6/13/2001,32,22,18
6/14/2001,29,21,18
6/15/2001,31,23,20
6/16/2001,31,23,20
6/17/2001,31,22,18
6/18/2001,34,24,20
6/19/2001,44,29,22
6/20/2001,45,32,26
6/21/2001,43,31,26
6/22/2001,32,25,22
6/23/2001,31,22,18
6/24/2001,26,22,20
6/25/2001,33,24,20
6/26/2001,41,31,26
6/27/2001,34,30,28
6/28/2001,35,28,24
6/29/2001,37,27,22
6/30/2001,38,27,22
7/1/2001,37,28,24
7/2/2001,44,29,22
7/3/2001,48,33,26
7/4/2001,44,31,24
7/5/2001,37,28,24
7/6/2001,37,27,22
7/7/2001,40,27,20
7/8/2001,45,31,24
7/9/2001,49,35,28
7/10/2001,45,32,26
7/11/2001,43,30,24
7/12/2001,41,29,24
7/13/2001,33,25,22
7/14/2001,35,28,24
7/15/2001,38,24,22
7/16/2001,33,25,22
7/17/2001,32,26,24
7/18/2001,37,27,22
7/19/2001,41,32,28
7/20/2001,41,31,26
7/21/2001,33,27,24
7/22/2001,39,30,26
7/23/2001,43,30,24
7/24/2001,40,32,28
7/25/2001,43,31,26
7/26/2001,40,28,22
7/27/2001,37,27,22
7/28/2001,33,28,26
7/29/2001,35,28,24
7/30/2001,38,27,22
7/31/2001,33,25,22
8/1/2001,37,27,22
8/2/2001,41,32,28
8/3/2001,38,31,28
8/4/2001,37,29,26
8/5/2001,40,32,28
8/6/2001,42,35,32
8/7/2001,42,34,30
8/8/2001,46,34,28
8/9/2001,54,39,32
8/10/2001,54,39,32
8/11/2001,48,33,26
8/12/2001,51,35,28
8/13/2001,44,31,26
8/14/2001,44,30,24
8/15/2001,40,29,24
8/16/2001,34,29,26
8/17/2001,38,30,26
8/18/2001,39,30,26
8/19/2001,39,30,26
8/20/2001,38,27,22
8/21/2001,34,29,26
8/22/2001,35,29,26
8/23/2001,31,26,24
8/24/2001,39,29,24
8/25/2001,42,30,24
8/26/2001,45,31,24
8/27/2001,39,30,26
8/28/2001,43,33,28
8/29/2001,44,33,28
8/30/2001,41,31,26
8/31/2001,40,33,30
9/1/2001,36,32,30
9/2/2001,38,29,24
9/3/2001,36,29,26
9/4/2001,34,29,26
9/5/2001,32,25,22
9/6/2001,28,21,18
9/7/2001,36,28,24
9/8/2001,40,27,20
9/9/2001,39,29,24
9/10/2001,40,28,22
9/11/2001,41,29,24
9/12/2001,43,30,24
9/13/2001,42,31,26
9/14/2001,43,30,24
9/15/2001,42,29,22
9/16/2001,26,23,22
9/17/2001,26,23,22
9/18/2001,30,26,24
9/19/2001,33,26,24
9/20/2001,33,23,18
9/21/2001,33,27,24
9/22/2001,44,31,24
9/23/2001,41,29,24
9/24/2001,32,26,24
9/25/2001,30,27,26
9/26/2001,29,23,20
9/27/2001,25,18,14
9/28/2001,31,21,16
9/29/2001,38,26,20
9/30/2001,32,25,22
10/1/2001,37,26,20
10/2/2001,33,23,18
10/3/2001,29,21,18
10/4/2001,38,26,20
10/5/2001,38,27,22
10/6/2001,30,23,20
10/7/2001,24,20,18
10/8/2001,25,20,18
10/9/2001,25,19,16
10/10/2001,20,16,14
10/11/2001,24,18,16
10/12/2001,24,20,18
10/13/2001,23,20,18
10/14/2001,25,20,18
10/15/2001,27,19,16
10/16/2001,23,17,14
10/17/2001,22,15,12
10/18/2001,21,15,12
10/19/2001,25,20,18
10/20/2001,18,14,12
10/21/2001,21,16,14
10/22/2001,23,18,16
10/23/2001,23,17,14
10/24/2001,16,13,12
10/25/2001,23,17,14
10/26/2001,25,19,16
10/27/2001,13,10,8
10/28/2001,14,5,2
10/29/2001,17,10,6
10/30/2001,22,18,16
10/31/2001,20,17,16
11/1/2001,22,19,18
11/2/2001,22,17,14
11/3/2001,22,14,10
11/4/2001,20,16,14
11/5/2001,15,9,6
11/6/2001,14,9,6
11/7/2001,21,10,4
11/8/2001,18,10,6
11/9/2001,20,11,6
11/10/2001,21,14,10
11/11/2001,23,17,14
11/12/2001,23,20,18
11/13/2001,23,21,20
11/14/2001,29,24,22
11/15/2001,28,20,16
11/16/2001,19,16,14
11/17/2001,16,11,8
11/18/2001,22,11,6
11/19/2001,23,18,16
11/20/2001,23,20,18
11/21/2001,20,16,14
11/22/2001,15,14,14
11/23/2001,16,13,12
11/24/2001,14,10,8
11/25/2001,10,8,8
11/26/2001,14,10,8
11/27/2001,11,9,8
11/28/2001,9,4,2
11/29/2001,13,10,8
11/30/2001,13,10,8
12/1/2001,18,14,12
12/2/2001,11,9,8
12/3/2001,11,7,6
12/4/2001,7,6,6
12/5/2001,8,5,4
12/6/2001,14,9,6
12/7/2001,16,12,10
12/8/2001,14,10,8
12/9/2001,8,5,4
12/10/2001,7,6,6
12/11/2001,11,6,4
12/12/2001,14,9,6
12/13/2001,18,14,12
12/14/2001,11,6,4
12/15/2001,14,9,6
12/16/2001,20,15,12
12/17/2001,11,6,4
12/18/2001,12,8,6
12/19/2001,9,4,2
12/20/2001,7,6,6
12/21/2001,11,6,4
12/22/2001,13,5,2
12/23/2001,14,6,2
12/24/2001,17,7,2
12/25/2001,13,3,-2
12/26/2001,12,5,2
12/27/2001,18,12,8
12/28/2001,20,11,6
12/29/2001,15,8,4
12/30/2001,13,3,-2
12/31/2001,15,12,10
1/1/2002,18,14,12
1/2/2002,19,14,12
1/3/2002,17,10,6
1/4/2002,16,12,10
1/5/2002,18,14,12
1/6/2002,22,15,12
1/7/2002,28,24,22
1/8/2002,20,17,16
1/9/2002,16,11,8
1/10/2002,14,10,8
1/11/2002,18,14,12
1/12/2002,16,11,8
1/13/2002,9,5,4
1/14/2002,8,5,4
1/15/2002,7,5,4
1/16/2002,5,0,-2
1/17/2002,7,5,4
1/18/2002,8,4,2
1/19/2002,10,7,6
1/20/2002,13,10,8
1/21/2002,7,5,4
1/22/2002,8,5,4
1/23/2002,11,6,4
1/24/2002,13,12,12
1/25/2002,9,4,2
1/26/2002,4,0,-2
1/27/2002,2,-2,-4
1/28/2002,1,-5,-8
1/29/2002,0,-3,-4
1/30/2002,8,4,2
1/31/2002,9,7,6
2/1/2002,12,8,6
2/2/2002,16,7,2
2/3/2002,14,9,6
2/4/2002,12,5,2
2/5/2002,11,6,4
2/6/2002,16,12,10
2/7/2002,11,7,6
2/8/2002,14,9,6
2/9/2002,19,10,6
2/10/2002,15,9,6
2/11/2002,11,5,2
2/12/2002,10,2,-2
2/13/2002,8,1,-2
2/14/2002,14,6,2
2/15/2002,18,9,4
2/16/2002,16,11,8
2/17/2002,14,9,6
2/18/2002,19,13,10
2/19/2002,14,9,6
2/20/2002,15,8,4
2/21/2002,22,15,12
2/22/2002,20,16,14
2/23/2002,10,6,4
2/24/2002,8,4,2
2/25/2002,12,1,-4
2/26/2002,12,5,2
2/27/2002,10,2,-2
2/28/2002,13,7,4
3/1/2002,13,3,-2
3/2/2002,15,3,-2
3/3/2002,18,6,0
3/4/2002,20,9,4
3/5/2002,11,6,4
3/6/2002,4,0,-2
3/7/2002,3,-2,-4
3/8/2002,5,0,-2
3/9/2002,16,8,4
3/10/2002,16,13,12
3/11/2002,18,15,14
3/12/2002,13,10,8
3/13/2002,11,7,6
3/14/2002,14,9,6
3/15/2002,9,5,4
3/16/2002,3,1,0
3/17/2002,5,0,-2
3/18/2002,6,3,2
3/19/2002,9,7,6
3/20/2002,3,0,-2
3/21/2002,17,7,2
3/22/2002,19,9,4
3/23/2002,23,14,10
3/24/2002,20,16,14
3/25/2002,21,15,12
3/26/2002,15,11,8
3/27/2002,11,6,4
3/28/2002,18,14,12
3/29/2002,21,15,12
3/30/2002,19,14,12
3/31/2002,22,17,14
4/1/2002,19,12,8
4/2/2002,20,11,6
4/3/2002,25,11,4
4/4/2002,29,15,8
4/5/2002,23,17,14
4/6/2002,23,18,16
4/7/2002,19,13,10
4/8/2002,25,12,6
4/9/2002,25,19,16
4/10/2002,22,18,16
4/11/2002,25,20,18
4/12/2002,25,21,20
4/13/2002,24,21,20
4/14/2002,20,12,8
4/15/2002,16,11,8
4/16/2002,14,10,8
4/17/2002,20,12,8
4/18/2002,23,14,10
4/19/2002,19,14,12
4/20/2002,22,15,12
4/21/2002,17,14,12
4/22/2002,21,15,12
4/23/2002,20,9,4
4/24/2002,25,12,6
4/25/2002,25,16,12
4/26/2002,15,13,12
4/27/2002,19,14,12
4/28/2002,27,14,8
4/29/2002,30,18,12
4/30/2002,31,19,14
5/1/2002,20,16,14
5/2/2002,21,15,12
5/3/2002,22,12,8
5/4/2002,19,14,12
5/5/2002,19,13,10
5/6/2002,15,8,4
5/7/2002,19,9,4
5/8/2002,21,12,8
5/9/2002,22,15,12
5/10/2002,27,17,12
5/11/2002,30,19,14
5/12/2002,44,25,16
5/13/2002,25,19,16
5/14/2002,23,18,16
5/15/2002,26,16,12
5/16/2002,31,18,12
5/17/2002,27,18,14
5/18/2002,31,22,18
5/19/2002,25,20,18
5/20/2002,31,22,18
5/21/2002,28,21,18
5/22/2002,28,21,18
5/23/2002,29,20,16
5/24/2002,33,21,16
5/25/2002,33,25,22
5/26/2002,36,28,24
5/27/2002,36,28,24
5/28/2002,33,27,24
5/29/2002,31,26,24
5/30/2002,31,22,18
5/31/2002,32,22,18
6/1/2002,37,27,22
6/2/2002,33,23,18
6/3/2002,34,23,18
6/4/2002,32,26,24
6/5/2002,35,28,24
6/6/2002,29,21,18
6/7/2002,22,16,14
6/8/2002,25,16,12
6/9/2002,38,25,18
6/10/2002,33,25,22
6/11/2002,41,27,20
6/12/2002,48,33,26
6/13/2002,58,38,28
6/14/2002,36,28,24
6/15/2002,33,25,22
6/16/2002,32,26,24
6/17/2002,31,26,24
6/18/2002,32,25,22
6/19/2002,33,24,20
6/20/2002,41,28,22
6/21/2002,48,33,26
6/22/2002,40,29,24
6/23/2002,39,29,24
6/24/2002,42,32,28
6/25/2002,50,35,28
6/26/2002,51,37,30
6/27/2002,38,29,24
6/28/2002,30,25,24
6/29/2002,34,27,24
6/30/2002,35,28,24
7/1/2002,35,28,24
7/2/2002,35,26,22
7/3/2002,34,26,22
7/4/2002,32,26,24
7/5/2002,37,27,22
7/6/2002,43,31,26
7/7/2002,35,30,28
7/8/2002,38,30,26
7/9/2002,45,31,24
7/10/2002,55,39,32
7/11/2002,47,33,26
7/12/2002,48,33,26
7/13/2002,47,35,28
7/14/2002,35,29,26
7/15/2002,43,30,24
7/16/2002,45,31,24
7/17/2002,44,33,28
7/18/2002,44,36,32
7/19/2002,42,34,30
7/20/2002,45,35,30
7/21/2002,48,35,28
7/22/2002,56,44,38
7/23/2002,53,37,30
7/24/2002,48,35,28
7/25/2002,36,32,30
7/26/2002,33,30,28
7/27/2002,41,31,26
7/28/2002,34,29,26
7/29/2002,38,30,26
7/30/2002,39,30,26
7/31/2002,38,25,18
8/1/2002,42,30,24
8/2/2002,37,26,20
8/3/2002,33,25,22
8/4/2002,33,26,24
8/5/2002,34,25,22
8/6/2002,37,28,24
8/7/2002,39,29,24
8/8/2002,45,31,24
8/9/2002,48,33,26
8/10/2002,42,35,32
8/11/2002,44,30,24
8/12/2002,49,35,28
8/13/2002,59,44,36
8/14/2002,51,39,34
8/15/2002,48,33,26
8/16/2002,47,33,26
8/17/2002,44,31,26
8/18/2002,40,28,22
8/19/2002,37,27,22
8/20/2002,35,29,26
8/21/2002,37,28,24
8/22/2002,42,28,22
8/23/2002,48,32,24
8/24/2002,44,30,24
8/25/2002,36,31,28
8/26/2002,42,35,32
8/27/2002,48,36,30
8/28/2002,53,36,28
8/29/2002,43,32,26
8/30/2002,39,29,24
8/31/2002,43,30,24
9/1/2002,38,30,26
9/2/2002,39,30,26
9/3/2002,33,24,20
9/4/2002,35,23,18
9/5/2002,35,23,18
9/6/2002,33,23,18
9/7/2002,35,28,24
9/8/2002,29,21,18
9/9/2002,42,30,24
9/10/2002,43,30,24
9/11/2002,42,31,26
9/12/2002,46,31,24
9/13/2002,47,33,26
9/14/2002,42,31,26
9/15/2002,34,29,26
9/16/2002,34,29,26
9/17/2002,33,25,22
9/18/2002,35,23,18
9/19/2002,36,27,22
9/20/2002,33,23,18
9/21/2002,36,22,16
9/22/2002,42,29,22
9/23/2002,41,28,22
9/24/2002,39,28,22
9/25/2002,41,31,26
9/26/2002,37,26,20
9/27/2002,36,27,22
9/28/2002,38,26,20
9/29/2002,28,21,18
9/30/2002,24,18,16
10/1/2002,28,16,10
10/2/2002,27,17,12
10/3/2002,25,24,24
10/4/2002,29,25,24
10/5/2002,29,23,20
10/6/2002,32,26,24
10/7/2002,30,23,20
10/8/2002,28,22,20
10/9/2002,26,23,22
10/10/2002,23,18,16
10/11/2002,22,15,12
10/12/2002,26,14,8
10/13/2002,25,12,6
10/14/2002,30,18,12
10/15/2002,32,21,16
10/16/2002,37,26,20
10/17/2002,31,18,12
10/18/2002,22,18,16
10/19/2002,27,23,22
10/20/2002,26,23,22
10/21/2002,27,25,24
10/22/2002,29,24,22
10/23/2002,22,15,12
10/24/2002,17,10,6
10/25/2002,16,13,12
10/26/2002,15,11,8
10/27/2002,17,11,8
10/28/2002,21,16,14
10/29/2002,19,12,8
10/30/2002,16,7,2
10/31/2002,20,11,6
11/1/2002,20,8,2
11/2/2002,18,5,-2
11/3/2002,15,3,-2
11/4/2002,15,3,-2
11/5/2002,26,19,16
11/6/2002,20,17,16
11/7/2002,25,20,18
11/8/2002,22,19,18
11/9/2002,21,16,14
11/10/2002,21,16,14
11/11/2002,23,18,16
11/12/2002,25,20,18
11/13/2002,23,18,16
11/14/2002,21,16,14
11/15/2002,19,13,10
11/16/2002,21,15,12
11/17/2002,21,16,14
